SYS,2022-11-14/14:44:53,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/14:44:53')",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:01:10,"select sqlset_row(NULL, NULL, NULL, NULL, bind_data, 'foo', NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL,                              NULL, to_char(sql_seq), plan_hash_value)            FROM sys.all_sqlset_statements            WHERE sqlset_id = :sts_id AND (last_exec_start_time < '2021-11-06/16:01:10')",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
SYS,2022-11-14/16:02:23,"begin :result := sys.fun_get_sga_maxsize; end;",VALID
